delivery_id;delivery_partner;package_type;vehicle_type;delivery_mode;region;weather_condition;distance_km;package_weight_kg;delivery_time_hours;expected_time_hours;delayed;delivery_status;delivery_rating;delivery_cost
23342.0;dhl;groceries;truck;same day;north;foggy;39.06.00;14.42;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;4;341.26.00
23343.0;blue dart;clothing;ev bike;two day;east;foggy;154.00.00;0,727083333;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;4;820.61
23344.0;shadowfax;groceries;ev bike;two day;central;hot;127.07.00;0,880555556;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;4;700.54.00
23345.0;blue dart;fragile items;van;same day;south;clear;241.08.00;04.13;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000008;yes;delayed;2;1321.39.00
23346.0;fedex;pharmacy;scooter;two day;east;clear;279.00.00;11.59;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;4;1429.77
23347.0;dhl;groceries;ev van;two day;east;stormy;65.04.00;0,046527778;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;5;327.09.00
23348.0;xpressbees;electronics;ev van;same day;west;rainy;217.03.00;35.51.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;4;1293.03.00
23349.0;fedex;groceries;bike;standard;central;hot;162.01.00;0,128472222;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;4;818.45.00
23350.0;delhivery;clothing;van;same day;east;cold;270.07.00;10.51;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;5;1485.03.00
23351.0;fedex;groceries;ev bike;express;east;clear;23.04;39.43.00;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000002;no;delivered;4;285.29.00
23352.0;blue dart;clothing;truck;two day;east;cold;212.09.00;23.24;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;5;1134.22.00
23353.0;dhl;automobile parts;ev van;same day;west;stormy;290.07.00;28.46.00;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000008;yes;failed;1;16.327.205.999.999.900
23354.0;ekart;clothing;scooter;same day;west;cold;173.03.00;34.81;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;5;1070.93
23355.0;blue dart;clothing;ev van;same day;south;hot;92.06.00;49.52.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000008;no;delivered;4;712.91
23356.0;ecom express;pharmacy;scooter;express;south;stormy;198.05.00;13.02;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000005;yes;delayed;3;1081.56.00
23357.0;ekart;groceries;bike;two day;west;stormy;07.09;0,932638889;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;5;104.99
23358.0;fedex;automobile parts;ev bike;two day;east;hot;166.05.00;31.24.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000016;no;delivered;4;926.22.00
23359.0;amazon logistics;groceries;ev van;two day;west;clear;117.06.00;29.68;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;4;677.04.00
23360.0;dhl;pharmacy;van;two day;north;clear;35.03.00;0,047222222;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000016;no;delivered;4;178.54.00
23361.0;ecom express;fragile items;bike;standard;central;rainy;273.03.00;0,046527778;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000024;no;delivered;5;1367.25.00
23362.0;dhl;automobile parts;ev van;same day;central;foggy;143.04.00;33.34.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;5;917.02.00
23363.0;ecom express;fragile items;bike;express;central;stormy;264.00.00;05.09;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000007;yes;delayed;2;1385.27.00
23364.0;fedex;pharmacy;truck;same day;north;stormy;78.02.00;32.24.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;3;587.72
23365.0;delhivery;fragile items;bike;express;east;cold;94.06.00;33.67;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000003;no;delivered;4;624.01.00
23366.0;amazon logistics;documents;truck;two day;west;stormy;295.05.00;44.03.00;1970-01-01 00:00:00.000000014;1970-01-01 00:00:00.000000016;no;delivered;4;1609.59.00
23367.0;amazon logistics;fragile items;bike;two day;south;foggy;166.03.00;1,014583333;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;5;902.93
23368.0;ecom express;fragile items;van;two day;central;rainy;113.04.00;41.14.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;5;690.42.00
23369.0;blue dart;groceries;van;same day;north;cold;225.03.00;0,8375;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;5;1285.48.00
23370.0;amazon logistics;electronics;ev van;standard;west;stormy;18.00;46.15.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;5;228.45.00
23371.0;dhl;cosmetics;ev bike;standard;east;foggy;230.08.00;0,214583333;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;3;1168.07.00
23372.0;amazon logistics;electronics;ev van;two day;east;rainy;46.01.00;26.08.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;5;308.74
23373.0;ecom express;electronics;truck;standard;west;stormy;06.09;44.71;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;4;168.63
23374.0;blue dart;automobile parts;scooter;same day;east;hot;297.01.00;25.45.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;3;16.327.205.999.999.900
23375.0;dhl;pharmacy;van;same day;north;clear;61.03.00;40.45.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000008;no;delivered;5;527.85
23376.0;ekart;pharmacy;truck;same day;east;foggy;269.06.00;23.08;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000008;yes;delayed;2;1517.24.00
23377.0;ekart;fragile items;truck;two day;central;hot;151.06.00;20.35;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000016;no;delivered;3;819.05.00
23378.0;shadowfax;automobile parts;ev van;express;north;stormy;50.01.00;29.94;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000003;yes;delayed;3;390.32.00
23379.0;dhl;automobile parts;ev van;same day;north;clear;156.08.00;45.38.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;5;1020.14.00
23380.0;shadowfax;clothing;bike;standard;west;cold;59.00.00;45.00.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000024;no;delivered;5;430.00.00
23381.0;xpressbees;documents;ev bike;express;north;rainy;23.05;36.19.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000002;yes;delayed;3;276.07.00
23382.0;blue dart;cosmetics;scooter;express;central;cold;92.06.00;26.77;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000003;no;delivered;5;593.31.00
23383.0;delhivery;electronics;truck;two day;east;rainy;145.08.00;24.78;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;4;803.34.00
23384.0;xpressbees;documents;ev van;express;west;hot;200.00.00;21.22;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000006;yes;delayed;3;1113.66
23385.0;blue dart;furniture;ev van;express;west;rainy;102.08.00;46.86;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000004;yes;delayed;3;704.58.00
23386.0;blue dart;groceries;van;express;central;foggy;88.07.00;37.96;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000003;yes;failed;1;607.38.00
23387.0;shadowfax;clothing;bike;same day;central;foggy;133.07.00;13.46;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;delayed;3;808.88
23388.0;ekart;automobile parts;ev van;same day;central;foggy;134.07.00;45.29.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;5;909.37.00
23389.0;blue dart;furniture;ev van;two day;west;hot;248.04.00;04.02;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000016;no;delivered;4;1254.06.00
23390.0;ekart;groceries;van;express;south;stormy;32.02.00;06.13;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000002;yes;delayed;3;229.39.00
23391.0;fedex;pharmacy;bike;same day;south;clear;27.07.00;32.43.00;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000008;no;delivered;5;335.79
23392.0;amazon logistics;cosmetics;truck;express;south;hot;155.09.00;25.01.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000005;yes;delayed;3;904.53.00
23393.0;ecom express;furniture;ev bike;same day;central;clear;176.02.00;16.46;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;4;1030.38.00
23394.0;xpressbees;fragile items;van;standard;east;hot;89.02.00;23.49;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;4;516.47.00
23395.0;ecom express;documents;bike;standard;north;hot;65.01.00;1,026388889;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000024;no;delivered;4;397.44.00
23396.0;fedex;fragile items;van;two day;north;rainy;258.01.00;34.44.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;4;1393.82
23397.0;dhl;fragile items;truck;same day;east;rainy;63.07.00;10.43;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;3;449.79
23398.0;amazon logistics;electronics;ev van;two day;north;foggy;194.07.00;36.31.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000016;no;delivered;5;1082.43.00
23399.0;ekart;cosmetics;ev bike;same day;west;hot;212.01.00;30.36.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;delayed;3;1251.58.00
23400.0;amazon logistics;clothing;ev bike;express;north;hot;175.03.00;0,046527778;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000005;no;delivered;4;928.33.00
23401.0;ecom express;furniture;van;two day;west;stormy;120.05.00;25.46.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;4;678.88
23402.0;dhl;automobile parts;ev van;standard;east;clear;247.00.00;04.16;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;4;1247.48.00
23403.0;shadowfax;clothing;scooter;standard;west;cold;131.04.00;24.74;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;4;731.22.00
23404.0;amazon logistics;pharmacy;scooter;standard;east;clear;27.05.00;0,647916667;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000024;no;delivered;4;182.29.00
23405.0;amazon logistics;cosmetics;ev van;same day;south;stormy;03.06;26.02.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;4;195.06.00
23406.0;blue dart;furniture;ev van;same day;north;hot;276.04.00;0,847916667;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;failed;2;1541.43.00
23407.0;ecom express;electronics;ev bike;same day;east;hot;248.03.00;0,89375;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;5;1404.11.00
23408.0;fedex;electronics;ev bike;two day;north;cold;264.04.00;0,809722222;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;4;1378.58.00
23409.0;delhivery;furniture;ev van;standard;central;clear;77.02.00;38.96;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;5;502.88
23410.0;blue dart;electronics;bike;two day;west;rainy;80.08.00;19.59;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;5;462.77
23411.0;xpressbees;electronics;ev bike;express;central;rainy;178.04.00;0,961111111;1970-01-01 00:00:00.000000013;1970-01-01 00:00:00.000000005;yes;delayed;2;1009.92
23412.0;dhl;automobile parts;van;two day;east;cold;269.01.00;38.13.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000016;no;delivered;4;1459.89
23413.0;delhivery;furniture;truck;standard;central;cold;267.04.00;32.44.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;5;1434.32.00
23414.0;fedex;furniture;scooter;two day;west;cold;98.02.00;09.19;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000016;no;delivered;5;518.57.00
23415.0;shadowfax;electronics;van;same day;central;hot;260.01.00;39.81;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;5;1519.93
23416.0;delhivery;fragile items;scooter;express;south;clear;116.09.00;32.75;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000004;yes;delayed;3;732.75
23417.0;dhl;furniture;truck;two day;west;foggy;54.08.00;25.87;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;3;351.61
23418.0;fedex;clothing;ev van;express;east;clear;47.00.00;28.95;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000002;no;delivered;5;371.85
23419.0;amazon logistics;cosmetics;bike;express;west;clear;175.04.00;29.28.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000005;no;delivered;4;1014.84
23420.0;shadowfax;documents;ev van;express;south;foggy;23.03;1,021527778;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000002;yes;delayed;2;238.23.00
23421.0;delhivery;furniture;truck;express;south;hot;168.07.00;08.59;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000005;yes;delayed;2;919.27.00
23422.0;shadowfax;pharmacy;bike;express;central;hot;07.02;0,919444444;1970-01-01 00:00:00.000000000;1970-01-01 00:00:00.000000002;no;delivered;4;150.92
23423.0;ecom express;documents;truck;same day;east;stormy;69.00.00;0,380555556;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000008;yes;delayed;2;471.04.00
23424.0;delhivery;fragile items;bike;standard;central;foggy;266.00.00;43.99;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;4;1461.97
23425.0;ecom express;cosmetics;ev bike;standard;south;cold;271.06.00;49.29.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;4;1505.87
23426.0;delhivery;documents;scooter;standard;south;hot;207.02.00;41.04.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;4;1159.12.00
23427.0;shadowfax;clothing;bike;express;east;hot;29.04.00;40.69;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000002;no;delivered;3;319.07.00
23428.0;dhl;documents;ev van;standard;north;clear;273.01.00;0,379166667;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;4;1391.48.00
23429.0;xpressbees;furniture;truck;same day;east;clear;79.02.00;14.52;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;5;539.56.00
23430.0;amazon logistics;furniture;truck;standard;north;rainy;24.04.00;18.59;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;5;177.77
23431.0;amazon logistics;groceries;ev bike;two day;north;cold;105.02.00;26.52.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;5;605.56.00
23432.0;amazon logistics;electronics;truck;two day;north;hot;49.03.00;31.85;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000016;no;delivered;5;342.05.00
23433.0;amazon logistics;cosmetics;ev bike;two day;south;rainy;212.00.00;0,55;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;5;1098.16.00
23434.0;ekart;groceries;truck;same day;west;stormy;98.02.00;27.99;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;4;674.97
23435.0;fedex;groceries;bike;same day;south;clear;179.07.00;36.32.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;5;1107.46.00
23436.0;xpressbees;pharmacy;ev van;express;north;foggy;289.07.00;11.15;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000007;yes;delayed;2;1531.95
23437.0;blue dart;fragile items;ev van;standard;central;stormy;133.02.00;45.15.00;1970-01-01 00:00:00.000000012;1970-01-01 00:00:00.000000024;no;delivered;4;801.45.00
23438.0;shadowfax;electronics;scooter;standard;north;cold;94.09.00;1,0125;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;4;545.84
23439.0;fedex;automobile parts;truck;standard;west;hot;178.04.00;40.38.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;5;1013.14.00
23440.0;ecom express;pharmacy;bike;same day;east;clear;183.08.00;20.31;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;4;1079.93
23441.0;delhivery;furniture;scooter;standard;north;clear;169.08.00;23.32;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;5;918.96
23442.0;delhivery;electronics;truck;two day;west;foggy;31.09.00;41.36.00;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000016;no;delivered;3;283.58.00
23443.0;delhivery;cosmetics;van;standard;north;cold;06.06;0,608333333;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000024;no;delivered;3;956.674
23444.0;fedex;cosmetics;ev van;express;north;cold;259.06.00;07.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000007;yes;failed;1;1369.00.00
23445.0;fedex;pharmacy;bike;express;north;clear;58.05.00;47.26.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000003;yes;delayed;2;484.28.00
23446.0;shadowfax;fragile items;ev bike;two day;north;cold;12.08;28.14.00;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000016;no;delivered;4;148.42.00
23447.0;ekart;fragile items;truck;same day;south;clear;173.00.00;0,73125;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;3;1015.79
23448.0;ekart;fragile items;ev van;two day;north;foggy;47.00.00;25.02.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000016;no;delivered;3;310.06.00
23449.0;dhl;documents;ev bike;two day;north;clear;287.06.00;27.06.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;5;1519.18.00
23450.0;delhivery;cosmetics;ev van;two day;north;foggy;206.02.00;36.35.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;3;1140.05.00
23451.0;xpressbees;electronics;ev bike;standard;south;hot;297.01.00;43.22.00;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000024;no;delivered;4;1624.66
23452.0;delhivery;pharmacy;scooter;same day;north;clear;245.03.00;16.04;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;4;1374.62
23453.0;xpressbees;clothing;van;same day;south;cold;96.03.00;23.08;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000008;no;delivered;4;652.09.00
23454.0;fedex;documents;ev bike;express;west;rainy;206.03.00;05.28;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000006;yes;delayed;2;1097.34.00
23455.0;ecom express;cosmetics;ev van;standard;north;hot;129.01.00;39.09.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;4;765.02.00
23456.0;xpressbees;groceries;ev van;standard;central;clear;71.07.00;19.36;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;5;416.58.00
23457.0;fedex;fragile items;truck;express;east;rainy;163.09.00;0,586111111;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000005;yes;failed;1;910.42.00
23458.0;xpressbees;electronics;bike;same day;south;stormy;280.06.00;34.99;1970-01-01 00:00:00.000000015;1970-01-01 00:00:00.000000008;yes;delayed;3;1607.97
23459.0;blue dart;automobile parts;van;standard;north;clear;03.06;33.39.00;1970-01-01 00:00:00.000000000;1970-01-01 00:00:00.000000024;no;delivered;3;118.17.00
23460.0;blue dart;cosmetics;truck;two day;north;cold;276.09.00;0,046527778;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000016;no;delivered;3;1385.76
23461.0;fedex;groceries;ev bike;express;west;hot;76.09.00;41.02.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000003;no;delivered;5;557.56.00
23462.0;amazon logistics;electronics;scooter;same day;north;clear;26.04.00;15.37;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000008;no;delivered;5;278.11.00
23463.0;amazon logistics;electronics;van;standard;east;rainy;297.01.00;38.39.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;5;1606.67
23464.0;dhl;groceries;ev bike;standard;north;cold;33.06.00;0,985416667;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000024;no;delivered;4;236.97
23465.0;ekart;pharmacy;ev van;same day;east;hot;290.06.00;13.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;5;1592.00.00
23466.0;ecom express;furniture;scooter;standard;central;foggy;181.00.00;46.22.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;4;1043.66
23467.0;shadowfax;documents;scooter;same day;central;rainy;256.07.00;18.18;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000008;yes;failed;2;1438.04.00
23468.0;blue dart;pharmacy;van;express;east;clear;190.06.00;47.11.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000005;yes;delayed;2;1144.33.00
23469.0;ekart;pharmacy;truck;standard;south;cold;11.02;42.27.00;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000024;no;delivered;5;182.81
23470.0;amazon logistics;groceries;ev bike;two day;south;clear;228.02.00;20.34;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000016;no;delivered;4;1202.02.00
23471.0;ecom express;documents;ev bike;express;south;clear;220.04.00;37.56.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000006;no;delivered;4;1264.68
23472.0;ecom express;groceries;truck;standard;south;foggy;52.03.00;35.41.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;5;367.73
23473.0;delhivery;cosmetics;ev van;standard;west;foggy;27.07.00;0,349305556;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;5;161.99
23474.0;amazon logistics;pharmacy;bike;express;north;rainy;114.09.00;25.76;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000004;yes;delayed;3;701.78
23475.0;blue dart;clothing;truck;express;central;rainy;08.02;25.15.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000002;yes;delayed;3;166.45.00
23476.0;amazon logistics;automobile parts;scooter;same day;north;hot;03.06;10.09;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000008;no;delivered;5;139.27.00
23477.0;amazon logistics;clothing;truck;express;west;stormy;250.02.00;41.09.00;1970-01-01 00:00:00.000000012;1970-01-01 00:00:00.000000007;yes;failed;1;1426.07.00
23478.0;dhl;cosmetics;ev van;standard;west;rainy;245.04.00;16.21;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;3;1275.63
23479.0;blue dart;electronics;ev van;express;west;foggy;140.01.00;48.68;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000004;yes;delayed;2;896.54.00
23480.0;xpressbees;documents;ev van;standard;west;hot;136.03.00;19.48;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;4;739.94
23481.0;delhivery;pharmacy;van;same day;east;cold;112.08.00;02.09;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;3;672.07.00
23482.0;shadowfax;fragile items;ev bike;standard;north;rainy;45.03.00;29.58.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;3;315.24.00
23483.0;ekart;pharmacy;van;two day;west;rainy;193.07.00;39.46.00;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000016;no;delivered;4;1086.88
23484.0;dhl;electronics;bike;same day;south;stormy;100.03.00;30.73;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;failed;2;693.69
23485.0;amazon logistics;automobile parts;scooter;express;south;foggy;88.03.00;03.14;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000003;yes;delayed;2;500.92
23486.0;ecom express;documents;ev bike;express;central;stormy;24.07.00;40.01.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000002;yes;delayed;2;293.53.00
23487.0;dhl;groceries;bike;standard;north;foggy;163.02.00;37.13.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;5;927.39.00
23488.0;ekart;electronics;truck;standard;east;hot;294.01.00;10.23;1970-01-01 00:00:00.000000013;1970-01-01 00:00:00.000000024;no;delivered;3;1501.19.00
23489.0;amazon logistics;cosmetics;van;same day;south;clear;276.01.00;37.64;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;3;1593.42.00
23490.0;dhl;furniture;van;same day;north;stormy;57.04.00;0,129861111;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;5;395.01.00
23491.0;blue dart;clothing;ev bike;standard;central;cold;139.08.00;36.59.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;5;808.77
23492.0;ecom express;pharmacy;scooter;same day;west;stormy;141.07.00;18.06;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;delayed;3;864.03.00
23493.0;ecom express;clothing;scooter;two day;east;rainy;110.09.00;27.03.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000016;no;delivered;5;636.04.00
23494.0;ekart;furniture;bike;same day;central;cold;74.04.00;17.06;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;5;523.18.00
23495.0;blue dart;pharmacy;bike;two day;south;clear;223.03.00;24.72;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000016;no;delivered;4;1190.66
23496.0;blue dart;fragile items;bike;same day;south;cold;113.06.00;36.77;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;5;778.31.00
23497.0;shadowfax;cosmetics;bike;two day;north;stormy;235.04.00;0,0875;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;5;1181.98
23498.0;ekart;pharmacy;truck;same day;west;cold;23.03;45.02.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000008;no;delivered;5;351.56.00
23499.0;shadowfax;electronics;scooter;two day;central;clear;269.02.00;23.19;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000016;no;delivered;3;1415.57.00
23500.0;xpressbees;documents;van;two day;central;rainy;227.05.00;0,959722222;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000016;no;delivered;3;1205.36.00
23501.0;delhivery;pharmacy;ev bike;express;north;hot;99.09.00;0,902083333;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000004;no;delivered;4;612.47.00
23502.0;amazon logistics;furniture;truck;standard;south;hot;217.04.00;48.57.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;4;1232.71
23503.0;delhivery;furniture;bike;express;central;stormy;174.06.00;37.57.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000005;yes;delayed;3;1035.71
